TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_REDACAO
1,F,1,1,1,3,0,1,,1,,,,,,,4104501,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,432.1,567.8,567.5,471.5,1,1.0,D,F,C,D,5,H,A,C,D,B,B,B,A,B,B,B,A,B,B,A,A,E,A,C,B,627.6476
3,M,1,2,1,2,0,2,1.0,0,4126256.0,41.0,PR,2.0,1.0,1.0,4126256,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,419.8,391.3,421.7,370.2,1,8.0,E,B,F,B,4,G,A,B,D,A,A,B,A,B,B,B,B,A,B,A,B,A,A,A,B,498.1716
1,F,1,4,1,3,0,1,,1,,,,,,,4106902,41,PR,0,1,1,0,,1056.0,1066.0,,,607.7,621.6,,0,1.0,G,G,E,E,3,M,A,C,C,B,A,B,B,B,A,B,A,A,B,A,A,D,A,D,B,730.8492
3,F,1,1,1,2,0,2,1.0,0,4100707.0,41.0,PR,2.0,1.0,1.0,4128104,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,421.0,460.6,400.1,417.8,1,1.0,E,F,F,F,3,E,B,B,D,A,A,B,B,B,B,B,A,A,C,B,B,D,A,B,B,567.22736
2,M,1,2,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,531.9,573.1,574.8,496.2,0,1.0,H,E,B,D,2,C,A,C,B,A,A,B,B,B,A,B,B,B,C,A,A,C,A,A,B,594.20953
2,M,1,1,1,2,0,3,1.0,0,4117602.0,41.0,PR,4.0,1.0,1.0,4117602,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,535.8,534.3,550.5,631.0,0,1.0,E,F,E,D,2,Q,C,E,D,B,B,B,B,B,B,B,A,A,E,A,B,C,A,D,B,699.0772
13,F,1,3,1,1,16,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1187.0,1177.0,1181.0,1183.0,446.7,561.8,529.2,585.7,1,1.0,H,B,F,B,3,C,A,B,C,A,A,B,B,B,A,B,A,A,C,B,A,C,A,B,B,548.311
2,F,1,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,507.2,618.6,635.1,730.7,0,1.0,E,E,D,D,4,N,B,D,D,C,A,B,B,B,B,B,A,B,C,A,B,E,A,C,B,722.03204
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4108304,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,409.1,504.5,551.9,479.1,1,1.0,E,E,B,B,4,D,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,C,A,A,B,540.5574
2,F,1,1,1,3,0,1,,1,,,,,,,4117909,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,385.8,504.9,522.6,397.9,0,1.0,C,B,A,B,3,E,A,B,D,B,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B,544.3267
2,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,1.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,590.4,576.3,625.1,721.0,0,1.0,F,F,E,D,4,O,B,C,D,C,A,C,B,C,A,B,A,B,D,B,B,E,B,C,B,728.7454
3,F,1,3,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,475.7,579.8,576.4,612.2,1,1.0,E,E,D,B,4,F,A,C,D,B,A,B,A,B,A,B,A,A,C,A,A,E,A,A,B,592.1867
10,F,1,3,1,2,0,2,1.0,0,4113007.0,41.0,PR,2.0,1.0,1.0,4105508,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,425.0,484.7,506.3,502.4,1,1.0,C,E,B,C,3,B,A,B,D,A,B,B,B,B,A,B,A,A,B,A,A,B,A,A,B,523.2293
5,M,1,1,1,1,3,1,,0,,,,,,,4115200,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,538.9,719.6,603.9,682.2,0,1.0,E,E,B,E,3,H,A,C,D,C,B,B,B,B,B,A,A,B,B,A,B,D,A,C,B,627.3757
3,F,1,1,1,1,1,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,588.2,693.0,622.8,632.7,0,1.0,E,E,B,B,3,H,A,B,B,B,B,B,B,B,B,B,A,A,B,A,A,D,B,C,B,634.58167
2,F,1,1,1,2,0,2,1.0,0,4118501.0,41.0,PR,4.0,1.0,1.0,4105706,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,465.6,588.4,585.6,511.1,0,1.0,E,E,B,D,3,E,A,D,D,C,A,B,C,B,B,B,A,B,D,A,B,D,B,B,B,659.56604
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4109609,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,467.3,501.2,583.2,373.0,0,1.0,E,G,A,E,2,D,A,C,C,A,A,B,B,B,A,B,A,B,C,A,A,C,A,B,B,673.957
2,F,1,1,1,2,0,3,1.0,0,,,,,,,4119905,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,489.1,516.7,560.5,485.2,1,1.0,E,E,C,D,3,H,A,B,C,B,A,B,A,B,A,B,A,A,C,A,A,D,A,B,B,618.19525
2,M,1,1,1,2,0,3,1.0,0,4109401.0,41.0,PR,4.0,1.0,1.0,4109401,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,593.9,638.3,511.7,640.7,0,1.0,C,E,C,C,4,F,A,C,D,A,A,B,B,B,A,B,A,B,B,A,A,D,B,B,B,641.587
3,F,1,1,1,1,1,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,392.6,530.4,466.0,435.4,1,1.0,D,C,D,F,5,D,A,C,E,B,A,B,B,B,A,B,A,B,B,A,A,D,A,B,B,591.0261
5,M,1,1,1,1,1,1,,0,,,,,,,4121406,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,747.7,681.5,662.9,894.6,0,1.0,E,G,B,D,3,K,A,C,D,C,A,B,B,C,B,B,A,B,E,A,A,D,A,C,B,699.65607
7,F,1,1,1,1,5,1,,0,,,,,,,4105508,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,687.0,704.4,623.4,740.6,0,1.0,F,G,D,D,4,M,A,D,D,C,A,C,B,B,A,B,A,B,C,A,A,D,A,C,B,713.83514
2,F,1,1,1,2,0,2,1.0,0,4102406.0,41.0,PR,4.0,1.0,1.0,4102406,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,619.8,609.6,630.9,595.6,0,1.0,E,F,D,D,4,F,A,B,D,B,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B,638.7732
4,M,1,1,1,2,0,2,1.0,0,4118204.0,41.0,PR,2.0,1.0,1.0,4118204,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,418.4,492.0,501.2,555.9,0,1.0,E,E,C,F,4,D,A,B,C,B,A,B,A,B,B,B,A,A,B,A,A,B,B,B,B,559.3442
7,M,1,1,1,1,1,1,,0,,,,,,,4104303,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,453.0,399.3,357.2,488.7,0,1.0,F,G,C,D,4,D,A,C,D,C,A,B,B,B,A,B,A,B,B,A,B,D,B,C,B,670.5506
2,F,1,1,1,2,0,3,1.0,0,4108304.0,41.0,PR,4.0,1.0,1.0,4108304,41,PR,0,1,1,0,,1055.0,1065.0,,,482.5,462.3,,0,1.0,E,D,D,F,8,H,C,E,D,C,A,B,C,B,A,B,A,B,C,A,B,E,A,B,B,671.1658
1,F,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,0,1,1,0,,1056.0,1066.0,,,501.3,513.7,,0,1.0,F,F,F,D,3,G,B,D,C,B,A,B,A,B,A,B,A,B,C,B,B,D,A,B,B,668.8946
1,F,1,3,1,3,0,1,,1,,,,,,,4108809,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,424.4,516.6,549.3,527.3,0,1.0,F,B,D,D,5,H,B,D,D,C,A,C,C,B,B,B,A,B,A,A,A,E,A,E,B,712.0726
1,F,1,1,1,3,0,1,,1,,,,,,,4113700,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,507.7,504.4,581.3,630.3,0,1.0,G,G,D,D,2,F,A,B,D,A,A,B,B,B,A,B,A,A,C,A,A,C,B,C,B,709.39655
2,F,1,3,1,2,0,2,1.0,0,2307502.0,23.0,CE,2.0,1.0,1.0,4128104,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,596.7,590.1,605.9,672.5,1,1.0,C,C,C,B,6,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,559.51514
11,F,0,1,1,1,7,1,,0,,,,,,,4119152,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,515.2,538.3,602.4,468.2,0,1.0,C,F,B,D,2,E,A,B,B,B,A,B,A,B,A,B,A,B,B,A,A,C,A,B,B,637.8864
2,M,1,1,1,2,0,3,1.0,0,4118501.0,41.0,PR,4.0,1.0,1.0,4117602,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,482.6,534.3,545.0,375.6,0,1.0,E,E,C,E,3,C,A,B,C,B,B,B,A,B,A,B,A,B,C,A,B,C,A,B,B,539.428
9,F,1,1,1,1,6,1,,0,,,,,,,4113304,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,479.0,546.9,580.6,494.8,1,1.0,C,C,A,B,4,B,A,B,C,B,A,B,A,B,A,B,B,B,B,A,A,C,A,A,B,506.49384
2,M,1,1,1,2,0,3,1.0,0,4118501.0,41.0,PR,4.0,1.0,4.0,4105706,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,529.9,638.5,531.0,604.8,0,1.0,C,E,B,D,4,F,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B,600.95953
3,F,1,1,1,1,1,1,,0,,,,,,,4105904,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,499.2,602.2,546.7,606.9,0,1.0,C,D,D,B,2,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,592.4374
2,F,1,1,1,2,0,3,1.0,0,4104303.0,41.0,PR,4.0,1.0,1.0,4104303,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,599.0,630.0,623.8,565.4,0,1.0,G,G,A,B,4,Q,B,E,D,C,A,B,B,B,A,B,A,B,C,A,A,E,A,C,B,726.4418
1,F,1,1,1,3,0,1,,1,,,,,,,4113700,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,511.4,582.8,587.0,698.2,0,1.0,G,G,D,D,4,L,A,D,E,C,A,C,C,B,A,B,A,B,C,B,A,E,A,D,B,727.4978
2,F,1,1,1,2,0,2,1.0,0,4104501.0,41.0,PR,2.0,2.0,1.0,4104501,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,550.7,456.8,506.9,458.3,0,1.0,D,D,A,A,3,F,A,C,D,C,B,C,B,B,B,B,A,B,B,A,A,D,A,C,B,612.7584
3,M,1,1,1,2,0,2,1.0,0,4104808.0,41.0,PR,2.0,1.0,1.0,4104808,41,PR,0,1,1,0,,1055.0,1065.0,,,465.3,402.6,,1,4.0,E,E,B,B,3,H,A,C,C,B,A,B,B,B,B,B,A,B,D,A,B,D,A,B,B,640.37714
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4128203,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,517.6,539.8,520.1,510.6,0,1.0,C,B,C,B,3,F,A,B,C,B,B,B,A,B,A,B,A,B,B,A,A,D,A,A,B,530.5695
2,M,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,407.3,557.0,522.3,661.7,0,1.0,E,G,C,E,3,I,A,B,C,B,B,B,A,B,A,B,A,B,B,A,B,D,A,B,B,586.1584
3,F,1,1,1,2,0,2,1.0,0,4128104.0,41.0,PR,2.0,1.0,1.0,4128104,41,PR,0,1,1,0,,1057.0,1068.0,,,326.4,511.5,,0,1.0,C,E,C,B,4,E,A,B,D,B,A,B,A,B,A,B,A,B,B,B,A,D,A,A,B,561.352
1,F,1,1,1,3,0,1,,1,,,,,,,4108403,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,417.1,459.1,411.4,455.9,1,1.0,E,E,A,A,5,F,A,D,E,B,B,C,C,B,B,B,A,B,B,A,A,E,A,A,B,585.9947
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4127700,41,PR,0,1,1,0,,1055.0,1065.0,,,576.9,528.6,,1,1.0,C,D,A,A,6,D,A,C,D,A,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B,593.4671
12,M,1,1,1,1,16,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,683.4,727.4,659.0,861.4,0,1.0,E,E,D,F,2,C,A,C,D,B,A,B,B,B,A,B,A,B,B,A,A,B,A,B,B,627.3968
2,F,1,1,1,2,0,2,1.0,0,4104808.0,41.0,PR,2.0,1.0,1.0,4104808,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,471.8,513.9,587.2,565.2,0,1.0,E,G,A,D,2,E,A,B,C,A,A,B,B,C,A,B,A,B,B,B,B,C,A,C,B,675.402
17,F,0,0,1,1,16,1,,0,,,,,,,4115200,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,544.3,422.3,419.1,393.7,1,1.0,B,B,F,F,1,B,A,B,A,A,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B,507.4462
1,F,1,1,1,3,0,1,,1,,,,,,,4110706,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,449.0,486.8,486.6,466.3,0,1.0,D,F,C,A,3,E,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,A,A,A,B,569.3624
1,F,1,1,1,3,0,1,,1,,,,,,,4104808,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,669.9,704.6,645.4,870.3,0,1.0,G,G,E,E,3,O,B,C,D,B,A,B,B,B,B,B,B,B,E,A,A,E,A,B,B,707.36664
2,M,1,3,1,3,0,1,,1,,,,,,,4126256,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,593.1,622.8,592.1,627.2,0,1.0,E,F,C,B,2,B,A,B,B,B,A,B,A,B,A,A,A,A,B,A,A,B,B,A,B,529.0232
11,F,1,3,1,1,10,1,,0,,,,,,,4115200,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,633.2,694.7,578.1,794.7,1,1.0,G,G,D,F,4,I,A,C,E,B,A,B,B,B,A,B,A,B,B,A,A,E,A,C,B,689.7475
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4101507,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,444.0,558.7,433.5,552.4,0,1.0,D,D,A,C,4,B,A,B,B,B,A,B,A,B,A,A,A,B,B,A,A,D,A,B,B,550.45953
3,F,1,1,1,1,1,1,,0,,,,,,,4101606,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,548.3,524.3,580.3,437.4,0,1.0,D,E,D,D,3,F,A,B,C,C,A,B,C,B,A,B,A,B,B,A,B,D,A,A,B,598.462
13,F,2,1,1,1,16,1,,0,,,,,,,4128104,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,502.8,476.3,434.4,427.0,0,1.0,B,D,C,F,3,F,A,C,C,B,A,B,B,B,A,A,A,B,B,A,A,C,A,B,B,643.27594
1,M,1,1,1,3,0,1,,1,,,,,,,4101507,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,524.0,537.0,594.7,609.8,0,1.0,G,F,E,D,3,Q,B,E,D,C,A,C,C,B,B,B,B,B,D,B,B,D,B,C,B,766.15704
2,M,1,1,1,2,0,2,1.0,0,,,,,,,4119905,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,564.2,573.3,567.7,441.2,0,1.0,C,D,C,B,4,C,A,B,D,B,A,B,A,B,A,B,A,B,B,A,A,C,A,A,B,534.2122
9,F,1,3,1,1,7,1,,0,,,,,,,4117909,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,513.1,536.9,583.5,679.3,1,1.0,E,F,D,D,3,F,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B,592.31903
2,F,1,1,1,2,0,2,1.0,0,4110508.0,41.0,PR,2.0,1.0,1.0,4119905,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,467.6,478.1,500.0,379.9,0,1.0,C,D,C,B,4,C,A,C,D,B,A,B,A,B,A,B,A,B,B,A,B,D,A,A,B,528.25653
2,F,1,1,1,2,0,2,1.0,0,4208450.0,42.0,SC,2.0,1.0,1.0,4109609,41,PR,0,1,1,0,,1058.0,1067.0,,,501.6,501.4,,1,1.0,F,E,C,B,4,C,A,D,E,B,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B,576.56036
18,M,3,1,1,1,0,1,,0,,,,,,,4128104,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,452.8,433.1,471.5,401.1,1,1.0,B,A,A,A,2,H,A,B,D,C,A,B,A,B,A,B,A,B,B,A,A,C,A,B,B,564.2221
2,F,1,1,1,2,0,2,1.0,0,4106506.0,41.0,PR,2.0,1.0,1.0,4106506,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,417.2,530.6,527.8,467.5,1,1.0,D,B,C,F,2,C,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B,544.1358
1,F,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,0,1,1,0,,1058.0,1067.0,,,638.6,594.6,,0,1.0,G,G,E,E,3,O,A,C,D,C,A,B,B,B,A,B,A,B,E,B,B,D,B,D,B,727.0612
3,F,1,3,1,2,0,2,1.0,0,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,501.4,606.5,566.0,454.2,0,1.0,F,E,F,B,3,K,A,B,C,B,A,B,B,B,A,A,A,B,C,A,A,E,A,B,B,660.0072
3,F,1,1,1,2,0,2,1.0,0,4109401.0,41.0,PR,2.0,1.0,1.0,4109401,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,403.9,554.5,442.2,485.5,0,1.0,C,C,C,B,5,C,A,B,D,B,A,B,B,B,B,B,A,A,B,A,B,B,A,B,B,547.15704
4,M,1,1,1,1,2,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,601.0,540.6,535.5,683.8,0,1.0,D,D,F,B,4,E,A,B,C,A,A,B,B,B,B,B,A,B,C,A,B,E,A,C,B,524.2929
16,M,2,1,1,1,0,1,,0,,,,,,,4113205,41,PR,0,1,1,0,,1057.0,1068.0,,,447.7,484.1,,0,1.0,A,A,A,A,4,D,A,B,D,B,B,B,B,A,B,B,A,B,B,A,A,C,A,A,B,503.223
6,M,1,4,4,1,3,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,686.7,650.8,613.5,721.7,0,1.0,E,E,D,F,5,C,A,C,D,B,A,B,B,B,A,A,A,B,C,A,A,E,A,C,B,617.29846
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4121406,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,460.7,518.7,495.9,513.9,1,1.0,E,B,A,A,3,D,A,B,C,A,B,B,B,B,A,A,A,A,B,A,A,C,A,B,B,598.9864
2,F,0,1,1,2,0,3,1.0,0,4109401.0,41.0,PR,4.0,1.0,1.0,4109401,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,586.9,669.2,645.9,693.0,0,1.0,G,F,E,D,4,O,B,D,D,C,A,B,C,B,A,B,A,B,D,B,B,E,A,B,B,739.71027
3,M,1,1,1,2,0,2,1.0,0,4120002.0,41.0,PR,2.0,1.0,1.0,4120002,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,403.4,447.4,457.0,530.7,0,1.0,D,G,F,D,4,H,B,D,D,C,C,B,C,B,B,B,A,B,E,A,B,E,B,C,B,632.22723
7,F,1,1,1,1,5,1,,0,,,,,,,4108304,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,562.4,545.2,541.8,564.0,1,1.0,G,F,D,D,4,O,A,D,D,D,B,C,C,B,B,B,B,A,D,A,B,E,A,C,B,688.82806
10,F,1,1,1,1,8,1,,0,,,,,,,4119152,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,580.0,659.7,649.4,627.2,0,1.0,E,G,C,D,2,E,A,C,D,A,A,B,B,B,A,B,A,A,C,B,A,C,B,C,B,682.9903
9,M,1,3,1,1,6,1,,0,,,,,,,4119905,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,500.3,470.5,422.7,433.9,1,1.0,B,C,C,B,2,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B,582.3172
2,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,416.8,522.3,569.6,553.9,0,1.0,E,E,B,D,4,D,A,B,D,A,A,B,B,B,B,B,A,A,C,A,A,C,A,A,B,568.6147
2,F,1,3,1,2,0,2,1.0,0,4108502.0,41.0,PR,2.0,1.0,1.0,4128203,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,473.2,450.1,467.1,560.3,1,1.0,E,E,B,B,3,D,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,D,A,B,B,612.8483
1,F,1,1,1,3,0,1,,1,,,,,,,4104808,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,413.1,543.7,408.3,607.0,0,1.0,F,E,D,D,4,H,A,C,D,B,A,B,A,B,A,A,A,A,C,A,A,D,A,B,B,659.95087
2,F,1,1,1,2,0,2,1.0,0,4127700.0,41.0,PR,2.0,1.0,1.0,4127700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,600.8,603.4,561.5,670.8,0,1.0,E,F,B,D,4,E,A,D,D,C,A,C,B,B,A,B,A,A,E,B,B,E,A,C,B,646.6836
1,F,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,448.3,536.8,552.6,560.5,0,1.0,E,F,D,D,4,K,A,D,D,C,A,B,B,B,A,B,A,B,D,A,B,E,A,D,B,720.89923
3,M,1,1,1,1,1,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,389.8,512.3,441.9,528.7,0,1.0,E,D,C,C,3,F,A,B,C,B,A,B,A,B,A,B,A,A,A,A,A,D,A,B,B,606.46893
2,F,1,3,1,2,0,2,1.0,0,4108403.0,41.0,PR,2.0,1.0,1.0,4108403,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,501.2,521.9,466.4,444.3,0,1.0,E,E,C,C,3,C,A,B,C,B,A,B,B,B,B,B,A,B,B,A,A,C,A,B,B,612.8276
4,F,1,4,1,1,2,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,712.0,669.3,561.9,820.4,0,1.0,E,E,D,D,5,G,A,E,E,B,A,B,C,B,A,B,A,B,B,A,A,E,B,A,B,635.4632
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4111506,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,467.8,601.2,577.7,649.9,1,1.0,E,F,C,B,4,B,A,C,C,B,A,B,B,A,B,A,A,B,C,A,A,D,A,B,B,645.355
6,F,1,3,1,1,4,1,,0,,,,,,,4101507,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,405.9,525.8,498.9,617.7,1,1.0,C,C,C,B,4,C,A,B,C,B,B,B,A,B,B,A,A,A,B,A,A,C,A,B,B,555.4858
3,M,1,1,1,2,0,3,1.0,0,4103602.0,41.0,PR,4.0,1.0,1.0,4111803,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,443.4,492.3,439.2,642.6,1,1.0,D,E,D,F,3,C,A,B,D,C,B,B,A,B,B,B,A,A,C,A,B,D,A,A,B,526.0048
2,M,1,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,530.1,405.3,451.3,461.9,0,1.0,E,E,D,F,4,O,A,E,E,C,A,C,C,B,B,B,A,B,D,A,B,E,A,D,B,689.7958
1,F,1,1,1,3,0,1,,1,,,,,,,4105508,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,460.0,478.8,409.0,430.9,1,3.0,F,F,D,D,4,M,A,D,D,C,A,B,B,B,B,B,A,B,C,A,B,E,A,B,B,711.993
3,M,1,1,1,2,0,2,1.0,0,4109807.0,41.0,PR,2.0,1.0,1.0,4109807,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,528.3,591.8,605.6,625.7,0,1.0,D,E,D,C,4,I,B,D,D,C,A,B,A,B,A,B,A,A,A,A,A,E,A,B,B,643.4897
4,M,1,1,1,1,2,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,452.2,522.4,574.1,523.8,0,1.0,F,E,D,B,3,F,A,C,D,A,A,B,B,B,A,B,A,B,B,A,B,D,A,C,B,703.06165
1,M,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,630.2,619.8,651.8,722.7,0,1.0,F,G,D,D,4,I,B,D,D,C,A,B,B,B,A,A,A,B,E,B,B,E,B,D,B,703.783
4,F,1,1,1,2,0,2,1.0,0,,,,,,,4105805,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,512.3,536.2,585.7,509.4,1,1.0,C,D,C,C,5,M,A,D,D,B,A,C,B,C,B,C,A,B,D,B,A,E,A,B,B,577.2617
9,F,1,0,1,2,0,2,,0,,,,,,,4127700,41,PR,0,1,1,0,,1055.0,1065.0,,,407.0,373.6,,1,1.0,H,B,A,B,5,H,A,C,D,C,A,B,A,B,B,A,A,A,B,A,A,B,B,A,B,523.70294
1,M,1,3,2,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,500.5,548.8,494.1,633.8,0,1.0,E,F,D,F,5,E,A,D,D,B,C,C,C,B,A,B,A,B,D,A,B,E,A,B,B,576.59753
